24,2,1,1.25,0.0208333333,0.1144622014,0.0194350317,0.3450170824,3.7517225147,3.4067054323
32,2,1,0.9375,0.015625,0.0482840074,0.0079298566,0.1393657602,3.7517225147,3.6123567545
48,2,1,0.625,0.0104166667,0.014347353,0.002089334,0.0364198673,3.7517225147,3.7153026474
64,2,1,0.46875,0.0078125,0.006334788,0.0007834954,0.0136117523,3.7517225147,3.7381107624
96,2,1,0.3125,0.0052083333,0.002212318,0.0001889866,0.0032744898,3.7517225147,3.7484480249
128,2,1,0.234375,0.00390625,0.001122761,6.71608603E-005,0.0011624639,3.7517225147,3.7505600508
16,3,1,1.875,0.0208333333,0.0112510175,0.0010785584,0.0208903437,3.7517225147,3.730832171
21,3,1,1.428571,0.0158730159,0.0045272628,0.0002995112,0.0059807261,3.7517225147,3.7457417886
32,3,1,0.9375,0.0104166667,0.0012097593,0.000038287,0.0008631606,3.7517225147,3.7508593541
43,3,1,0.697674,0.007751938,0.0004875418,8.6501221E-006,0.0002267909,3.7517225147,3.7514957238
64,3,1,0.46875,0.0052083333,0.0001427025,1.1187784E-006,3.93804776E-005,3.7517225147,3.7516831342
85,3,1,0.352941,0.0039215686,5.91796513E-005,2.573432E-007,1.16998677E-005,3.7517225147,3.7517108149
12,4,1,2.5,0.0208333333,0.0020407034,4.32583741E-005,0.0010615629,3.7517225147,3.7506609519
16,4,1,1.875,0.015625,0.000603676,4.5532761E-006,0.0001307124,3.7517225147,3.7515918023
24,4,1,1.25,0.0104166667,0.0001102251,1.120797E-007,6.6845069E-006,3.7517225147,3.7517158302
32,4,1,0.9375,0.0078125,3.3248337E-005,1.8852E-009,8.10347E-007,3.7517225147,3.7517217044
48,4,1,0.625,0.0052083333,6.2112476E-006,1.3205E-009,0.000000041,3.7517225147,3.7517224737
64,4,1,0.46875,0.00390625,1.9053635E-006,2.461E-010,4.8241E-009,3.7517225147,3.7517225099
9,5,1,3.333333,0.0222222222,0.0006324622,4.3205081E-006,0.000085112,3.7517225147,3.7516374027
12,5,1,2.5,0.0166666667,0.0001596219,6.262007E-007,6.1592315E-006,3.7517225147,3.7517163555
20,5,1,1.5,0.01,1.36732301E-005,4.25114E-008,7.10898E-008,3.7517225147,3.7517225858
25,5,1,1.2,0.008,4.5966291E-006,1.37199E-008,4.10657E-008,3.7517225147,3.7517225558
39,5,1,0.769231,0.0051282051,5.026183E-007,1.1589E-009,4.3303E-009,3.7517225147,3.7517225191
51,5,1,0.588235,0.0039215686,1.293002E-007,2.19E-010,8.399E-010,3.7517225147,3.7517225156
8,6,1,3.75,0.0208333333,0.0001308746,5.390669E-007,4.544319E-007,3.7517225147,3.7517220603
11,6,1,2.727273,0.0151515152,1.78044066E-005,7.87971E-008,0.000000439,3.7517225147,3.7517229537
16,6,1,1.875,0.0104166667,1.6825853E-006,7.7665E-009,4.63981E-008,3.7517225147,3.7517225611
21,6,1,1.428571,0.0079365079,3.083814E-007,1.354E-009,7.7796E-009,3.7517225147,3.7517225225
32,6,1,0.9375,0.0052083333,2.28882E-008,7.81E-011,4.321E-010,3.7517225147,3.7517225152
43,6,1,0.697674,0.003875969,3.754E-009,9.7E-012,5.78E-011,3.7517225147,3.7517225148
24,2,1,1.25,0.0208333333,0.0367501161,0.0043285168,0.0368437368,3.7517225147,3.7148787779
32,2,1,0.9375,0.015625,0.0174023484,0.0014440263,0.008421306,3.7517225147,3.7433012087
48,2,1,0.625,0.0104166667,0.0070023265,0.0002783488,0.0008660937,3.7517225147,3.7508564211
64,2,1,0.46875,0.0078125,0.00386449,8.42480693E-005,0.0001649795,3.7517225147,3.7515575353
96,2,1,0.3125,0.0052083333,0.0017055535,1.55746946E-005,1.6393594E-005,3.7517225147,3.7517061211
128,2,1,0.234375,0.00390625,0.0009582421,4.7263545E-006,3.362055E-006,3.7517225147,3.7517191527
16,3,1,1.875,0.0208333333,0.0071033878,0.0004287791,0.0081504902,3.7517225147,3.7435720245
21,3,1,1.428571,0.0158730159,0.0031964544,0.000143221,0.0027875451,3.7517225147,3.7489349697
32,3,1,0.9375,0.0104166667,0.0009507813,2.32037761E-005,0.0005137075,3.7517225147,3.7512088073
43,3,1,0.697674,0.007751938,0.0004049972,5.9281854E-006,0.0001538402,3.7517225147,3.7515686746
64,3,1,0.46875,0.0052083333,0.0001252229,0.000000855,2.9997773E-005,3.7517225147,3.7516925169
85,3,1,0.352941,0.0039215686,5.33435145E-005,2.064667E-007,9.3767994E-006,3.7517225147,3.7517131379
12,4,1,2.5,0.0208333333,0.0015776988,2.179839E-005,0.0003299344,3.7517225147,3.7513925803
16,4,1,1.875,0.015625,0.0004851244,2.2594677E-006,2.73722651E-005,3.7517225147,3.7516951425
24,4,1,1.25,0.0104166667,9.28001501E-005,6.1762E-008,0.000000706,3.7517225147,3.7517218087
32,4,1,0.9375,0.0078125,2.89476686E-005,2.3395E-009,5.04492E-008,3.7517225147,3.7517224643
48,4,1,0.625,0.0052083333,5.6526079E-006,2.208E-010,0.000000001,3.7517225147,3.7517225137
64,4,1,0.46875,0.00390625,1.7805519E-006,4.36E-011,3.27E-011,3.7517225147,3.7517225147
9,5,1,3.333333,0.0222222222,0.0004928236,0.000001235,1.80913386E-005,3.7517225147,3.7517044234
12,5,1,2.5,0.0166666667,0.0001315138,0.000000291,2.3117834E-006,3.7517225147,3.7517202029
20,5,1,1.5,0.01,1.25955141E-005,3.37881E-008,5.23706E-008,3.7517225147,3.7517225671
25,5,1,1.2,0.008,4.4072365E-006,1.2237E-008,3.3311E-008,3.7517225147,3.751722548
39,5,1,0.769231,0.0051282051,5.005041E-007,1.135E-009,4.0707E-009,3.7517225147,3.7517225188
51,5,1,0.588235,0.0039215686,1.288573E-007,2.16E-010,8.14E-010,3.7517225147,3.7517225155
8,6,1,3.75,0.0208333333,0.0001198793,6.384486E-007,5.796567E-007,3.7517225147,3.7517230944
11,6,1,2.727273,0.0151515152,1.57998711E-005,9.50959E-008,4.304059E-007,3.7517225147,3.7517229451
16,6,1,1.875,0.0104166667,0.000001487,8.6278E-009,4.19425E-008,3.7517225147,3.7517225567
21,6,1,1.428571,0.0079365079,2.775125E-007,1.4385E-009,7.2185E-009,3.7517225147,3.7517225219
32,6,1,0.9375,0.0052083333,2.13244E-008,7.98E-011,4.183E-010,3.7517225147,3.7517225151
43,6,1,0.697674,0.003875969,3.5724E-009,9.8E-012,5.55E-011,3.7517225147,3.7517225148
24,2,1,1.25,0.0208333333,0.2364862072,0.0412257642,0.4230808574,3.7517225147,3.3286416573
32,2,1,0.9375,0.015625,0.1107871511,0.0190464914,0.2491793448,3.7517225147,3.50254317
48,2,1,0.625,0.0104166667,0.0302994443,0.0048897725,0.0783946374,3.7517225147,3.6733278773
64,2,1,0.46875,0.0078125,0.0112639215,0.0016458941,0.0277294447,3.7517225147,3.72399307
96,2,1,0.3125,0.0052083333,0.0030191448,0.0003336983,0.0057361705,3.7517225147,3.7459863442
128,2,1,0.234375,0.00390625,0.0013317875,0.0001061087,0.0018302716,3.7517225147,3.7498922432
16,3,1,1.875,0.0208333333,0.0088009924,0.0007304097,0.0077613422,3.7517225147,3.7439611726
21,3,1,1.428571,0.0158730159,0.0032799855,0.0001561281,0.0022468341,3.7517225147,3.7494756806
32,3,1,0.9375,0.0104166667,0.0008885874,1.87734047E-005,0.0003918825,3.7517225147,3.7513306323
43,3,1,0.697674,0.007751938,0.0003740853,4.7279402E-006,0.0001213064,3.7517225147,3.7516012083
64,3,1,0.46875,0.0052083333,0.0001179763,0.000000733,2.57205709E-005,3.7517225147,3.7516967942
85,3,1,0.352941,0.0039215686,5.13803511E-005,1.879278E-007,8.5381504E-006,3.7517225147,3.7517139766
12,4,1,2.5,0.0208333333,0.0020728374,0.000044128,0.0006436845,3.7517225147,3.7510788302
16,4,1,1.875,0.015625,0.0007395759,6.507891E-006,0.0001417614,3.7517225147,3.7515807533
24,4,1,1.25,0.0104166667,0.0001464788,1.937667E-007,1.13713451E-005,3.7517225147,3.7517111434
32,4,1,0.9375,0.0078125,4.18661349E-005,4.3529E-009,1.4430569E-006,3.7517225147,3.7517210717
48,4,1,0.625,0.0052083333,7.0437702E-006,2.1109E-009,6.66749E-008,3.7517225147,3.751722448
64,4,1,0.46875,0.00390625,2.0465009E-006,3.593E-010,7.1996E-009,3.7517225147,3.7517225075
9,5,1,3.333333,0.0222222222,0.000932903,9.2068717E-006,0.0001142188,3.7517225147,3.751608296
12,5,1,2.5,0.0166666667,0.0001618367,8.065984E-007,4.3296739E-006,3.7517225147,3.751718185
20,5,1,1.5,0.01,1.13663398E-005,3.24555E-008,7.57871E-008,3.7517225147,3.7517225905
25,5,1,1.2,0.008,3.8122289E-006,0.00000001,3.48437E-008,3.7517225147,3.7517225496
39,5,1,0.769231,0.0051282051,4.39402E-007,9.139E-010,3.6232E-009,3.7517225147,3.7517225183
51,5,1,0.588235,0.0039215686,1.175046E-007,1.848E-010,7.307E-010,3.7517225147,3.7517225155
8,6,1,3.75,0.0208333333,9.68652849E-005,2.00234E-007,9.252754E-007,3.7517225147,3.75172344
11,6,1,2.727273,0.0151515152,1.6957711E-005,4.34009E-008,4.033588E-007,3.7517225147,3.7517229181
16,6,1,1.875,0.0104166667,1.9156191E-006,6.1514E-009,0.000000048,3.7517225147,3.7517225628
21,6,1,1.428571,0.0079365079,3.536057E-007,1.2363E-009,8.129E-009,3.7517225147,3.7517225229
32,6,1,0.9375,0.0052083333,2.47461E-008,7.68E-011,4.394E-010,3.7517225147,3.7517225152
43,6,1,0.697674,0.003875969,3.9194E-009,9.6E-012,5.81E-011,3.7517225147,3.7517225148
24,2,1,1.25,0.0208333333,0.0299216406,0.0022304236,0.016021776,3.7517225147,3.7357007387
32,2,1,0.9375,0.015625,0.0160502374,0.0008604987,0.004852696,3.7517225147,3.7468698187
48,2,1,0.625,0.0104166667,0.0068961004,0.0001932025,0.0005870897,3.7517225147,3.751135425
64,2,1,0.46875,0.0078125,0.0038474989,6.2888581E-005,0.0001154179,3.7517225147,3.7516070969
96,2,1,0.3125,0.0052083333,0.001704164,1.25758648E-005,1.16237614E-005,3.7517225147,3.751710891
128,2,1,0.234375,0.00390625,0.0009579858,3.9893748E-006,2.398387E-006,3.7517225147,3.7517201163
16,3,1,1.875,0.0208333333,0.0078585553,0.0005733848,0.0112677289,3.7517225147,3.7404547858
21,3,1,1.428571,0.0158730159,0.0034103584,0.0001732525,0.0034601642,3.7517225147,3.7482623505
32,3,1,0.9375,0.0104166667,0.0010000392,2.64082454E-005,0.0005906553,3.7517225147,3.7511318594
43,3,1,0.697674,0.007751938,0.0004248121,6.6307458E-006,0.0001727334,3.7517225147,3.7515497813
64,3,1,0.46875,0.0052083333,0.0001306117,0.00000094,3.30019486E-005,3.7517225147,3.7516895128
85,3,1,0.352941,0.0039215686,5.52803214E-005,0.000000224,1.01727345E-005,3.7517225147,3.751712342
12,4,1,2.5,0.0208333333,0.0015995156,2.30412581E-005,0.0004116201,3.7517225147,3.7513108946
16,4,1,1.875,0.015625,0.0004971889,2.5681451E-006,3.86954566E-005,3.7517225147,3.7516838193
24,4,1,1.25,0.0104166667,9.41229401E-005,6.87215E-008,9.712656E-007,3.7517225147,3.7517215435
32,4,1,0.9375,0.0078125,0.000029155,2.2188E-009,6.56981E-008,3.7517225147,3.751722449
48,4,1,0.625,0.0052083333,5.6661975E-006,2.585E-010,1.284E-009,3.7517225147,3.7517225134
64,4,1,0.46875,0.00390625,1.7824575E-006,4.87E-011,4.99E-011,3.7517225147,3.7517225147
9,5,1,3.333333,0.0222222222,0.000544573,2.4807551E-006,0.000034548,3.7517225147,3.7516879667
12,5,1,2.5,0.0166666667,0.0001462085,4.51309E-007,3.7432157E-006,3.7517225147,3.7517187715
20,5,1,1.5,0.01,1.37830993E-005,4.1163E-008,5.60518E-008,3.7517225147,3.7517225708
25,5,1,1.2,0.008,0.000004783,1.42688E-008,3.71838E-008,3.7517225147,3.7517225519
39,5,1,0.769231,0.0051282051,5.338434E-007,1.2637E-009,4.451E-009,3.7517225147,3.7517225192
51,5,1,0.588235,0.0039215686,1.358441E-007,2.36E-010,8.785E-010,3.7517225147,3.7517225156
8,6,1,3.75,0.0208333333,0.0001244802,6.438646E-007,3.257358E-007,3.7517225147,3.7517228405
11,6,1,2.727273,0.0151515152,0.000016833,9.7588E-008,4.374244E-007,3.7517225147,3.7517229521
16,6,1,1.875,0.0104166667,1.539707E-006,8.7847E-009,4.23431E-008,3.7517225147,3.7517225571
21,6,1,1.428571,0.0079365079,2.824891E-007,1.4514E-009,7.2404E-009,3.7517225147,3.751722522
32,6,1,0.9375,0.0052083333,2.14448E-008,8E-011,4.181E-010,3.7517225147,3.7517225151
43,6,1,0.697674,0.003875969,3.5812E-009,9.8E-012,5.7E-011,3.7517225147,3.7517225148
